"text","screen_name","id","polite"
"@calyxxx if want #racist #homophobic #xenophobic #islamaphobic look no futher #monsterravinglooneyparty @RogerHelmerMEP @UKIP @Nigel_Farage","ATangledTwat1",471658434988097536,"polite"
"@Nigel_Farage Barack Obama tried to negotiate a free trade deal with the Japanese a few weeks ago + went back empty handed I heard.....!","TheDecider25",469111241806733312,"polite"
"Champion the party of diversity, equality, health &amp; environment. Vote for @PeterCranie &amp; #VoteGreen2014","StHelensGreens",469406835879858176,"polite"
"@KatBoettge our household will be voting for you tomorrow; voting for Greens and for you personally. You've worked so hard. Go Sophie's mum!","AZenkevitch",469207788707905536,"polite"
"In Tandragee with our fantastic candidate Gareth Wilson. In Cusher, vote Wilson and McClelland! http://t.co/uXvBRZgT7e","DianeDoddsMEP",469452427327176704,"polite"
"@purplehelen @Nigel_Farage @Bonn1eGreer stupid comment re- nigel not worth response. Lefty twat","purpleline",464673359008374784,"impolite"
"@SluggerOToole That's not good","GawainTowler",469507812457201664,"polite"
"@RobertJenrick @George_Osborne how many to foreign workers ? #newarkbyelection do tell. @RogerHelmerMEP","booogyboy",471617574216933376,"polite"
"@BPDFFS @nickgriffinmep Romanians are not a race.","James_Aston_29",468173611069894656,"polite"
"Beautiful speech from @DanHannanMEP upstaging @Nigel_Farage true elegance and humbleness","RobGoughy",470713139835969536,"polite"
"@FawkeEU @Nigel_Farage @UKIP Surely you are the Nimby not me.  Do you pull your opinions out of a hat or something?","davestillravin",473127537623969792,"polite"
"@PeterDCXW why oh why does UKIP atrract so many homophobes? @suzanneshine @WomenDefyUKIP","SLATUKIP",470900911448272896,"polite"
"@Anothergreen ""I love my kids"" infers that I don't love mine. Have you any idea why that makes me ANGRY? @BarryJWoods @RupertRead","HG54",466600390159777792,"polite"
"@BigDaveScott Many thanks to you Dave","DavidCoburnUKip",471209748160086016,"polite"
"@UkipaLotMoreIan @DerekWhitaker3 @antonyhook Ask the Swiss. It's already beginning after they broke agreem'ts. 500m v 65m You negotiate!","catherinemep",466230250389929984,"polite"
"@LeuchtfeuerFunk No problem, it's one of my favourite distros.","ChristopherWere",462700607732994048,"polite"
"Hi @violetavajda  it would be awesome if you can gain some extra fo.llo.wers https://t.co/NPj0K0J0bU","ecteneu14Gecau1",467401534230102016,"polite"
"@davidascottuk Yes!","MargotLJParker",465016760081854464,"polite"
"Looking forward to chairing EU Elections hustings tonight. Hear from @RogerHelmerMEP @LindaWoodings  @billnewtondunn and @RupertMatthews","ncarding",462538424751493120,"polite"
"@CJCHowarth @MrRBourne @nick_clegg @Nigel_Farage that man is a disgrace","deanofsurrey",464144525100081152,"polite"
"@GreenJeanMEP + @CarolineLucas join @CroydonGreens campaigning against #fracking http://t.co/H75DZugdfb #VoteGreen2014 @TheGreenParty","Green_DannyB",465830497772634112,"polite"
"Ouch! The upgraded super Trans-European Network #A14 will go right next to these people's homes near #Cambridge http://t.co/UVMhjltBHy","Andrew_Duff_MEP",466524807518240768,"polite"
"""Since... 2000 ... courts ... overturned the election of 21 councillors; eight of them ... for vote-rigging."" http://t.co/T7494UrKLK","FionaRadic",468381465621692416,"polite"
"Back to campaign in Brecon today where I first stood for @Plaid_Cymru way back in 1997! #Wales1st","cymroynewrop",462508422051934208,"polite"
"@MEPStandingUp4U Congratulations Martina. Here's hoping you top the poll to mark the occasion!","SeanConnolly67",464756935393542144,"polite"
"@katrinamurray71 is it a big giant YES badge? #brilliantprizes","ChristinaSNP",462707377356423168,"polite"
"DT @PaulFlynnMP: RT @LauraDoel: Great day campaigning in Ebbw Vale with @derekvaughan @JBryantWale... http://t.co/VZCEsk7g1V","deletedbyMPs",464852276826624000,"polite"
"“@bbcquestiontime: Next week, @grantshapps, @ChukaUmunna Shirley Williams, @Nigel_Farage and one more with us. @AGarvey11 @Benjw87","qamarilyas13",464411407237529600,"polite"
"@FillipeRVasquez @PennyRed got it in one.","DonnaInSussex",464873614895230976,"polite"
"@misterbenfuller @BlindTiger_Club Noise nuisance regs r very specific. Council officers will have had no choice but to respond to complaints","jasonkitcat",468372597890371584,"polite"
"@richarevans1 @jmblackbourn The Spanish Civil War by Hugh Thomas and The Spanish Civil War by Antony Beevor - both excellent","philhenrick",467233305013002240,"polite"
"@DonnaInSussex @Otto_English No, I'm all for reading your work. Link?","sarniejewell",468506173843324928,"polite"
"@hashtageruk @little_a91 @JaniceUKIP in many parts of Britain","fake_escorts",467003943466594304,"polite"
"RT @jimnoakes: @Angeliki4eu - seen your #Eurovision entry. Your countrymen have a lot to answer for &lt; Like how they got so hot.","kevpeel",464497056548409344,"polite"
"Judging from the weather @Nigel_Farage 's political storm is coming.... #localelections #voteUKIP","JBP_Parliament",469480228822454272,"polite"
"Hilling residence can reveal flagpole erected - ENGLAND flag aloft! http://t.co/gpF5axwChr","DerekJHilling",465784489843884032,"polite"
"@dharmabum013 @Sneekyboy Ladbroke: Odds Narrow 2/1 that UKIP win a European parliamentary seat in Scotland. http://t.co/aXuljnGp6b","DavidCoburnUKip",466543916788244480,"polite"
"That racist scumbag, @nickgriffinmep, is no longer an MEP #Vote2014","Siddo_D",470675077030477824,"impolite"
"@DonnaInSussex &lt; of canvassing, single-handed, some of the roughest council estates in South London.","StephenLees4",462383181141118976,"polite"
"MT @JonAshworth: Leicester South Labour campaign team out in Stoneygate this AM with @GlenisWillmott http://t.co/LwFTpgY3zQ &lt; @Rory_Palmer","KulganofCrydee",465064933840125952,"polite"
"'I've had years of this from these people'....there's a reason for that @Nigel_Farage :/ #bbcqt","Kizzleeee",464534883944370176,"polite"
"@cfmcfc Bring it on! #UKIP people's army fully behind our leader @Nigel_Farage!","MargotLJParker",462716674584899584,"polite"
"@RogerHelmerMEP ROADS &amp; CARS!  a disaster for badgers, rabbits, deer, pheasants, cats! What utter Helmer nonsense!","hashtageruk",463952117792014336,"polite"
"Definitely my favourite photo frm #Newark 4 @MichaelPayneUK w/@ng_labour @LilianGreenwood","LindaWoodings",473184097427521536,"polite"
"@JillEvansMEP: Just arrived Brussels on Eurostar after another early start. Look forward to meeting our new EFA group members.","greengranma",471671225849491456,"polite"
"@Danjam2014 not at all - we will have a points entry system and those not working will need to find work - just like Aus, USA, Sing, UAE etc","andrewmcneilis",463206226118328320,"polite"
"#UKIP Saw this http://t.co/P2x0dkzayh  and http://t.co/bpykxDcjIM wondered if it was something @Nigel_Farage would not like?","shcoolofthought",467748302059225088,"polite"
"I am cock Arnold @Nigel_Farage","_Hodge_Heg",469822045698920448,"impolite"
"@BBCSheffield @JaneCollinsUKIP If not, how about donating the MEP salary to a good cause?","ExtraBold",471202633689337856,"polite"
"@gordonchree @nataliemcgarry @WomenForIndy and surely patriotic Scots are watching the football tonight?!?","IainMcGill",471576439792615424,"polite"
"@RogerHelmerMEP 
Tories’ Newark by-election candidate could benefit from hostile AstraZeneca takeover
http://t.co/F7EdVa7398","MarkTyrrellUKIP",465122870675644416,"polite"
"@adrianhungate @BikerNuts @FirearmsUK @MikeEllisUKIP @Tim_Aker I just got out of bed a few years ago - &amp; got angry -","DavidCoburnUKip",467957200863105024,"polite"
"@DanHannanMEP They will ask Eastern Ukraine to vote again until they come up with the right answer. No wonder they want to be in Russia.","IJMO1",465563445203828736,"polite"
"I posted a new photo to Facebook http://t.co/BbUW4i5zDN","chrisbeverley",472858018594308096,"polite"
"@BoltonBasque By the skin of our teeth, mate. Let's hope next season is better for both our teams (we need to be bought first!)","philhenrick",462994203585548288,"polite"
"@Nigel_Farage This little picture on the BNP Leaflet will be in my nightmares #creepy #UKIP #bnp http://t.co/WmwbshPdyt","BlondeEdwards",464865638507618304,"polite"
"@Jirgispeaks @SpeedReads U.S. troops deployed nr Nigeria to help #BringBackOurGirls http://t.co/WIu9z5xH69 must not forget missing girls.","suzanneshine",469343814545866752,"polite"
"Plain fag packaging? It's a no-brainer but Tory rebel Priti Patel is ex-tobacco lobbyist..   http://t.co/eG0oWBw1oY via @guardian","julie4nw",462846249649987584,"polite"
"@davelee46 @DavidCoburnUKip It's rude to say that people have worth?","DavidBeeson2",463649706862972928,"polite"
"@DeanPerks @JamesJimCarver @milroy666 @star_pumpkin @mrjamesob to what?","dancottrell",469762547235946496,"polite"
"@Hi5_Phil @jurezubcic @PES_Berlin @DimasPestana so this is a joy ride around the continent or what?","HadleighRoberts",463061602879946752,"polite"
"@Casumptious - here's a pic for you - cutie - https://t.co/wvSOcyvrEU","DavidCoburnUKip",473163848976175104,"polite"
"@captain_europe All out the same pot - tax payers' money","philhenrick",463416228615581696,"polite"
"@lou_reecejones thank you Louise","SteveCarter001",470884094365429760,"polite"
"@FuzzyComic @londonorganiser why 1948 specifically?","thebioscopist",466697673052274688,"polite"
"@kylewalker2 @SpursOfficial But wouldn't it be an honour to play for PSG?!!!","michaelgreen01",471630908404293632,"polite"
"@StephenNolan Britain First are endorsing this questions need to be raised https://t.co/EPueiLW3cZ will this create more community tensions.","suzanneshine",471960431989628928,"polite"
"@alexbigham thanks Alex!","SebDance",470518604778438656,"polite"
"@ScrumpyNed @Nospin_43 @Wh1stleblower @LeanneWood @Nigel_Farage Yes but she threw down the gauntlet calling UKIP ""a vote against Wales""","cymnot",471326378152165376,"polite"
"The coal industry is trying to make our divestment campaign illegal! Let's show them we're not backing down http://t.co/kXUKbWA3HS","FionaRadic",472650722417197056,"polite"
"@mattinlondon Many thanks for your support.","GreenJeanMEP",464526272853733376,"polite"
"@Green_Caroline @Animal_Watch @Greens4Animals what can they possibly get out of doing this barbaric act of cruelty.","snell_jane",464137982757588992,"polite"
"@StanCollymore @nickgriffinmep ignore the fat overpaid wanker who sniffs coke and shags prostitutes","m38dazza_cullen",471233599497584640,"impolite"
"@andcsense @Nigel_Farage Sainthood for Nigel?   ;-)","BarryMeard",470825284879810560,"polite"
"“@Jason_Blean: @davidmartinmep  Congratulations on your re-election as a Scottish MEP” Thanks Jason","davidmartinmep",470971669461602304,"polite"
"@UKIP_Voter @offasreturnII @Nigel_Farage  Well if you ignore the prattish and racial remarks you could be right","topstrop1",469385487447502848,"polite"
"@ingelund @StunningCars no","NSinclaireMEP",472485388213567488,"polite"
"@DanHannanMEP congrats on ur re-election; now, that blog u promised on #TTIP, any progress? are u ok to concede sovereignty to corporations?","steko1892",470860964464971776,"polite"
"@sundersays no, thank you for highlighting it. I am ex army so I have a view that integration, not segregation is what makes good community","andrewmcneilis",468639504694538240,"polite"
"@DRJtJones @DianeUKIP @CulliganPA in the people v the elite history (1848, 1688,1989) has one verdict. People are wiser than their rulers.","UKIPWaverley",469564115070234624,"polite"
"@adiefletcher @HarryFlowersOBE @nickgriffinmep No, it's not funny.  Harry wasn't joking.","keewa",470685873571635200,"polite"
"@clrandrewcooper struggling to find your results? X","Triggsiee",469886812820086784,"polite"
"@ChrisWhiteside3 I'm sure that, with you present, the Whiteside household is energetic enough.  No caffeine required!  :)","danielrhamilton",471746785481097216,"polite"
"A rare event on @BBCr4today - a minister speaking human! @normanlamb - a shining star in the dark coalition firmament","Lindylooz",463598152894128128,"polite"
"@davidmartinmep ... not the top 1 priority to Europeans. We need to protect Europeans who wish to work in different countries first...","StandUpUSEurope",465895449732587520,"polite"
"@KFleurAnderson @IvanaBartoletti @Lucy4MEP thanks Hun, still waiting for tower hamlets to finish counting!","sanchia4europe",470682823532503040,"polite"
"Not as nice as @nickgriffinmep's twanger but I'm sure you try just as hard. @BatterJohnCouch http://t.co/DVbuqsBfFw","becthulhu",472698631213318144,"polite"
"@allnutt_eu There's still 30mins left if you've any energy left...!","Pirate_Lennon",469575192545873920,"polite"
"@canonianblack   It is very hard to drop a passenger off in the city: could be made easier.  Anti car approach highly counterproductive.","FionaRadic",471072416685654016,"polite"
"Is it beyond wit of @Brent_Council if not to reinstate their results service, at least to provide the data elsehow? http://t.co/lSZGznHf8z","ShahrarAli",469812804674142208,"polite"
"@hjoneshojo I know, ridiculous isn't it?","DonnaInSussex",470220223216619520,"polite"
"@ChrisJHudson He was the one who told Nigel to stand down for them. He is the past.","raymondfinch",469644875106091008,"polite"
"@PeterLello @WhitefootUKIP @AnishUKIP @PaulJamesOakley @GerardBattenMEP I asked on comment on Mirror article.How does that make me a witness","richardjkenny",470315460136038400,"polite"
"@philhenrick poor final in general. Hope it spices up","DanJukes17",470297735909081088,"polite"
"@nrthorburn MEPs have no competence on that. It is a question for national government.  @miss_s_b @emcmillanscott","ExtraBold",470732068616691712,"polite"
"@DrEoinCl can you see @Nigel_Farage as Deputy PM to @Ed_Miliband this time next year?","thomaspower",469825020882350080,"polite"
".@danielrhamilton @SHKMEP @jfostermep @kevcow @chriswhiteside3 @BackBarker1 I see you're all standing (cont) http://t.co/X9Wet4tpai","CurtThreadgold",465518419232571392,"polite"
"@EyeEdinburgh No of course not - unless they break the law eg threatening language etc","DavidCoburnUKip",465852916369461248,"polite"
